date,shop_id,product_id,product_name,category,weather_dependency,temperature,humidity,rainfall,demand,day_of_week,month,day,previous_day_sales,rolling_7day_sales
2025-09-10,S001,P001,Coca Cola,Beverages,High,28.0,82,0.6,9,2,9,10,18.0,17.714285714285715
2025-09-11,S001,P001,Coca Cola,Beverages,High,28.0,82,0.5,23,3,9,11,9.0,14.285714285714286
2025-09-12,S001,P001,Coca Cola,Beverages,High,28.0,80,0.0,15,4,9,12,23.0,15.142857142857142
2025-09-13,S001,P001,Coca Cola,Beverages,High,28.2,80,0.1,21,5,9,13,15.0,14.857142857142858
2025-09-14,S001,P001,Coca Cola,Beverages,High,28.0,80,0.0,32,6,9,14,21.0,16.857142857142858
2025-09-15,S001,P001,Coca Cola,Beverages,High,28.0,80,3.9,27,0,9,15,32.0,20.0
2025-09-16,S001,P001,Coca Cola,Beverages,High,27.8,81,0.8,23,1,9,16,27.0,20.714285714285715
2025-09-17,S001,P001,Coca Cola,Beverages,High,27.1,84,1.9,16,2,9,17,23.0,21.428571428571427
2025-09-18,S001,P001,Coca Cola,Beverages,High,27.2,83,0.8,31,3,9,18,16.0,22.428571428571427
2025-09-19,S001,P001,Coca Cola,Beverages,High,27.3,84,0.3,14,4,9,19,31.0,23.571428571428573
2025-09-20,S001,P001,Coca Cola,Beverages,High,28.0,82,1.6,32,5,9,20,14.0,23.428571428571427
2025-09-21,S001,P001,Coca Cola,Beverages,High,27.8,81,0.5,23,6,9,21,32.0,25.0
2025-09-22,S001,P001,Coca Cola,Beverages,High,27.7,82,0.5,11,0,9,22,23.0,23.714285714285715
2025-09-23,S001,P001,Coca Cola,Beverages,High,27.3,84,8.8,24,1,9,23,11.0,21.428571428571427
2025-09-24,S001,P001,Coca Cola,Beverages,High,27.0,86,7.2,34,2,9,24,24.0,21.571428571428573
2025-09-25,S001,P001,Coca Cola,Beverages,High,25.9,93,14.1,33,3,9,25,34.0,24.142857142857142
2025-09-26,S001,P001,Coca Cola,Beverages,High,25.5,93,15.5,36,4,9,26,33.0,24.428571428571427
2025-09-27,S001,P001,Coca Cola,Beverages,High,26.4,88,5.2,28,5,9,27,36.0,27.571428571428573
2025-09-28,S001,P001,Coca Cola,Beverages,High,26.8,89,8.3,15,6,9,28,28.0,27.0
2025-09-29,S001,P001,Coca Cola,Beverages,High,27.4,86,7.0,23,0,9,29,15.0,25.857142857142858
2025-09-30,S001,P001,Coca Cola,Beverages,High,27.8,84,0.2,20,1,9,30,23.0,27.571428571428573
2025-10-01,S001,P001,Coca Cola,Beverages,High,27.8,84,1.9,11,2,10,1,20.0,27.0
2025-10-02,S001,P001,Coca Cola,Beverages,High,27.9,83,0.5,25,3,10,2,11.0,23.714285714285715
2025-10-03,S001,P001,Coca Cola,Beverages,High,28.3,82,0.1,30,4,10,3,25.0,22.571428571428573
2025-10-04,S001,P001,Coca Cola,Beverages,High,28.2,84,1.0,23,5,10,4,30.0,21.714285714285715
2025-10-05,S001,P001,Coca Cola,Beverages,High,27.8,83,6.8,16,6,10,5,23.0,21.0
2025-10-06,S001,P001,Coca Cola,Beverages,High,27.9,81,0.2,16,0,10,6,16.0,21.142857142857142
2025-10-07,S001,P001,Coca Cola,Beverages,High,28.0,78,0.1,25,1,10,7,16.0,20.142857142857142
2025-10-08,S001,P001,Coca Cola,Beverages,High,27.8,80,0.9,22,2,10,8,25.0,20.857142857142858
2025-10-09,S001,P001,Coca Cola,Beverages,High,27.8,82,0.9,32,3,10,9,22.0,22.428571428571427
2025-10-10,S001,P001,Coca Cola,Beverages,High,27.8,82,0.9,10,4,10,10,32.0,23.428571428571427
2025-10-11,S001,P001,Coca Cola,Beverages,High,28.0,82,0.4,14,5,10,11,10.0,20.571428571428573
2025-10-12,S001,P001,Coca Cola,Beverages,High,27.5,86,5.5,30,6,10,12,14.0,19.285714285714285
2025-10-13,S001,P001,Coca Cola,Beverages,High,27.3,87,7.3,20,0,10,13,30.0,21.285714285714285
2025-10-14,S001,P001,Coca Cola,Beverages,High,26.7,89,22.1,29,1,10,14,20.0,21.857142857142858
2025-10-15,S001,P001,Coca Cola,Beverages,High,26.8,89,7.3,19,2,10,15,29.0,22.428571428571427
2025-10-16,S001,P001,Coca Cola,Beverages,High,26.6,90,15.1,25,3,10,16,19.0,22.0
2025-10-17,S001,P001,Coca Cola,Beverages,High,26.5,91,4.8,13,4,10,17,25.0,21.0
2025-10-18,S001,P001,Coca Cola,Beverages,High,27.0,89,23.8,33,5,10,18,13.0,21.428571428571427
2025-10-19,S001,P001,Coca Cola,Beverages,High,26.3,91,12.0,26,6,10,19,33.0,24.142857142857142
2025-10-20,S001,P001,Coca Cola,Beverages,High,26.5,91,13.4,28,0,10,20,26.0,23.571428571428573
2025-10-21,S001,P001,Coca Cola,Beverages,High,25.5,93,20.0,34,1,10,21,28.0,24.714285714285715
2025-10-22,S001,P001,Coca Cola,Beverages,High,25.9,92,29.9,13,2,10,22,34.0,25.428571428571427
2025-10-23,S001,P001,Coca Cola,Beverages,High,25.4,94,48.2,36,3,10,23,13.0,24.571428571428573
2025-10-24,S001,P001,Coca Cola,Beverages,High,25.2,95,29.3,24,4,10,24,36.0,26.142857142857142
2025-10-25,S001,P001,Coca Cola,Beverages,High,26.0,92,5.8,7,5,10,25,24.0,27.714285714285715
2025-10-26,S001,P001,Coca Cola,Beverages,High,27.2,86,1.1,25,6,10,26,7.0,24.0
2025-10-27,S001,P001,Coca Cola,Beverages,High,26.1,90,12.8,34,0,10,27,25.0,23.857142857142858
2025-10-28,S001,P001,Coca Cola,Beverages,High,25.9,92,24.6,15,1,10,28,34.0,24.714285714285715
2025-10-29,S001,P001,Coca Cola,Beverages,High,27.0,88,23.2,35,2,10,29,15.0,22.0
2025-10-30,S001,P001,Coca Cola,Beverages,High,27.8,83,0.0,20,3,10,30,35.0,25.142857142857142
2025-10-31,S001,P001,Coca Cola,Beverages,High,28.3,79,0.0,25,4,10,31,20.0,22.857142857142858
2025-11-01,S001,P001,Coca Cola,Beverages,High,28.0,79,0.0,35,5,11,1,25.0,23.0
2025-11-02,S001,P001,Coca Cola,Beverages,High,27.6,79,0.0,12,6,11,2,35.0,27.0
2025-11-03,S001,P001,Coca Cola,Beverages,High,27.5,79,0.0,9,0,11,3,12.0,25.142857142857142
2025-11-04,S001,P001,Coca Cola,Beverages,High,27.4,82,0.0,32,1,11,4,9.0,21.571428571428573
2025-11-05,S001,P001,Coca Cola,Beverages,High,27.0,84,7.7,30,2,11,5,32.0,24.0
2025-11-06,S001,P001,Coca Cola,Beverages,High,27.3,82,0.0,21,3,11,6,30.0,23.285714285714285
2025-11-07,S001,P001,Coca Cola,Beverages,High,27.4,80,1.9,30,4,11,7,21.0,23.428571428571427
2025-11-08,S001,P001,Coca Cola,Beverages,High,27.6,80,1.8,13,5,11,8,30.0,24.142857142857142
2025-11-09,S001,P001,Coca Cola,Beverages,High,26.7,85,3.0,24,6,11,9,13.0,21.0
2025-11-10,S001,P001,Coca Cola,Beverages,High,26.2,86,18.8,32,0,11,10,24.0,22.714285714285715
2025-11-11,S001,P001,Coca Cola,Beverages,High,26.4,87,20.1,22,1,11,11,32.0,26.0
2025-11-12,S001,P001,Coca Cola,Beverages,High,27.0,86,5.2,32,2,11,12,22.0,24.571428571428573
2025-11-13,S001,P001,Coca Cola,Beverages,High,26.6,87,7.3,17,3,11,13,32.0,24.857142857142858
2025-11-14,S001,P001,Coca Cola,Beverages,High,26.3,89,8.2,21,4,11,14,17.0,24.285714285714285
2025-11-15,S001,P001,Coca Cola,Beverages,High,26.6,86,1.0,26,5,11,15,21.0,23.0
2025-11-16,S001,P001,Coca Cola,Beverages,High,27.1,85,5.0,16,6,11,16,26.0,24.857142857142858
2025-11-17,S001,P001,Coca Cola,Beverages,High,26.4,88,19.5,34,0,11,17,16.0,23.714285714285715
2025-11-18,S001,P001,Coca Cola,Beverages,High,25.2,94,15.2,14,1,11,18,34.0,24.0
2025-11-19,S001,P001,Coca Cola,Beverages,High,26.3,89,6.2,26,2,11,19,14.0,22.857142857142858
2025-11-20,S001,P001,Coca Cola,Beverages,High,27.1,85,4.6,11,3,11,20,26.0,22.0
2025-11-21,S001,P001,Coca Cola,Beverages,High,27.2,86,11.8,32,4,11,21,11.0,21.142857142857142
2025-11-22,S001,P001,Coca Cola,Beverages,High,26.3,92,10.2,32,5,11,22,32.0,22.714285714285715
2025-11-23,S001,P001,Coca Cola,Beverages,High,25.6,93,21.8,20,6,11,23,32.0,23.571428571428573
2025-11-24,S001,P001,Coca Cola,Beverages,High,25.6,92,4.5,32,0,11,24,20.0,24.142857142857142
2025-11-25,S001,P001,Coca Cola,Beverages,High,25.7,88,9.7,21,1,11,25,32.0,23.857142857142858
2025-11-26,S001,P001,Coca Cola,Beverages,High,26.0,85,17.4,15,2,11,26,21.0,24.857142857142858
2025-11-27,S001,P001,Coca Cola,Beverages,High,26.2,82,2.3,6,3,11,27,15.0,23.285714285714285
2025-11-28,S001,P001,Coca Cola,Beverages,High,26.3,80,0.0,19,4,11,28,6.0,22.571428571428573
2025-11-29,S001,P001,Coca Cola,Beverages,High,26.2,81,1.8,19,5,11,29,19.0,20.714285714285715
2025-11-30,S001,P001,Coca Cola,Beverages,High,26.2,83,0.0,21,6,11,30,19.0,18.857142857142858
2025-12-01,S001,P001,Coca Cola,Beverages,High,26.5,83,0.0,14,0,12,1,21.0,19.0
2025-12-02,S001,P001,Coca Cola,Beverages,High,26.6,83,0.0,7,1,12,2,14.0,16.428571428571427
2025-12-03,S001,P001,Coca Cola,Beverages,High,26.7,85,0.0,31,2,12,3,7.0,14.428571428571429
2025-12-04,S001,P001,Coca Cola,Beverages,High,27.4,82,0.0,10,3,12,4,31.0,16.714285714285715
2025-12-05,S001,P001,Coca Cola,Beverages,High,27.4,83,0.0,13,4,12,5,10.0,17.285714285714285
2025-12-06,S001,P001,Coca Cola,Beverages,High,27.3,82,0.0,12,5,12,6,13.0,16.428571428571427
2025-12-07,S001,P001,Coca Cola,Beverages,High,27.3,83,0.0,31,6,12,7,12.0,15.428571428571429
2025-12-08,S001,P001,Coca Cola,Beverages,High,27.6,80,0.0,13,0,12,8,31.0,16.857142857142858
2025-12-09,S001,P001,Coca Cola,Beverages,High,27.1,79,0.0,18,1,12,9,13.0,16.714285714285715
2025-12-10,S001,P001,Coca Cola,Beverages,High,27.3,78,0.0,16,2,12,10,18.0,18.285714285714285
2025-12-11,S001,P001,Coca Cola,Beverages,High,27.5,74,0.0,25,3,12,11,16.0,16.142857142857142
2025-12-12,S001,P001,Coca Cola,Beverages,High,27.4,77,0.0,26,4,12,12,25.0,18.285714285714285
2025-12-13,S001,P001,Coca Cola,Beverages,High,27.4,78,0.0,18,5,12,13,26.0,20.142857142857142
2025-12-14,S001,P001,Coca Cola,Beverages,High,27.0,76,0.0,26,6,12,14,18.0,21.0
2025-12-15,S001,P001,Coca Cola,Beverages,High,26.5,74,0.0,5,0,12,15,26.0,20.285714285714285
2025-12-16,S001,P001,Coca Cola,Beverages,High,26.4,76,0.0,13,1,12,16,5.0,19.142857142857142
2025-12-17,S001,P001,Coca Cola,Beverages,High,27.2,82,0.0,18,2,12,17,13.0,18.428571428571427
2025-12-18,S001,P001,Coca Cola,Beverages,High,27.4,76,0.0,11,3,12,18,18.0,18.714285714285715
2025-12-19,S001,P001,Coca Cola,Beverages,High,27.0,74,0.0,17,4,12,19,11.0,16.714285714285715
2025-12-20,S001,P001,Coca Cola,Beverages,High,26.2,73,0.0,22,5,12,20,17.0,15.428571428571429
2025-12-21,S001,P001,Coca Cola,Beverages,High,26.3,72,0.0,20,6,12,21,22.0,16.0
2025-12-22,S001,P001,Coca Cola,Beverages,High,26.5,75,0.0,27,0,12,22,20.0,15.142857142857142
2025-12-23,S001,P001,Coca Cola,Beverages,High,26.5,74,0.0,23,1,12,23,27.0,18.285714285714285
2025-12-24,S001,P001,Coca Cola,Beverages,High,26.8,77,0.0,26,2,12,24,23.0,19.714285714285715
2025-12-25,S001,P001,Coca Cola,Beverages,High,26.6,76,0.0,17,3,12,25,26.0,20.857142857142858
2025-12-26,S001,P001,Coca Cola,Beverages,High,26.7,76,0.0,16,4,12,26,17.0,21.714285714285715
2025-12-27,S001,P001,Coca Cola,Beverages,High,26.9,75,0.0,11,5,12,27,16.0,21.571428571428573
2025-12-28,S001,P001,Coca Cola,Beverages,High,27.1,76,0.0,23,6,12,28,11.0,20.0
2025-12-29,S001,P001,Coca Cola,Beverages,High,27.1,77,0.0,32,0,12,29,23.0,20.428571428571427
2025-12-30,S001,P001,Coca Cola,Beverages,High,27.5,78,0.0,24,1,12,30,32.0,21.142857142857142
2025-12-31,S001,P001,Coca Cola,Beverages,High,27.4,80,0.0,32,2,12,31,24.0,21.285714285714285
2025-01-08,S001,P002,Pepsi,Beverages,High,27.5,75,0.1,10,2,1,8,24.0,21.0
2025-01-09,S001,P002,Pepsi,Beverages,High,27.5,73,0.0,14,3,1,9,10.0,21.0
2025-01-10,S001,P002,Pepsi,Beverages,High,28.1,74,0.0,16,4,1,10,14.0,19.428571428571427
2025-01-11,S001,P002,Pepsi,Beverages,High,27.9,79,4.1,25,5,1,11,16.0,19.428571428571427
2025-01-12,S001,P002,Pepsi,Beverages,High,27.1,84,1.4,31,6,1,12,25.0,19.428571428571427
2025-01-13,S001,P002,Pepsi,Beverages,High,27.9,80,4.9,30,0,1,13,31.0,21.428571428571427
2025-01-14,S001,P002,Pepsi,Beverages,High,27.5,79,6.8,27,1,1,14,30.0,21.428571428571427
2025-01-15,S001,P002,Pepsi,Beverages,High,28.2,71,2.4,15,2,1,15,27.0,21.857142857142858
2025-01-16,S001,P002,Pepsi,Beverages,High,28.8,68,0.0,15,3,1,16,15.0,22.571428571428573
2025-01-17,S001,P002,Pepsi,Beverages,High,28.6,64,0.0,9,4,1,17,15.0,22.714285714285715
2025-01-18,S001,P002,Pepsi,Beverages,High,27.4,68,2.1,31,5,1,18,9.0,21.714285714285715
2025-01-19,S001,P002,Pepsi,Beverages,High,26.7,80,19.1,30,6,1,19,31.0,22.571428571428573
2025-01-20,S001,P002,Pepsi,Beverages,High,27.8,78,0.0,29,0,1,20,30.0,22.428571428571427
2025-01-21,S001,P002,Pepsi,Beverages,High,28.3,73,0.0,31,1,1,21,29.0,22.285714285714285
2025-01-22,S001,P002,Pepsi,Beverages,High,27.9,76,0.3,30,2,1,22,31.0,22.857142857142858
2025-01-23,S001,P002,Pepsi,Beverages,High,28.1,79,1.2,9,3,1,23,30.0,25.0
2025-01-24,S001,P002,Pepsi,Beverages,High,28.3,75,0.0,22,4,1,24,9.0,24.142857142857142
2025-01-25,S001,P002,Pepsi,Beverages,High,28.1,72,0.1,19,5,1,25,22.0,26.0
2025-01-26,S001,P002,Pepsi,Beverages,High,28.3,71,0.0,30,6,1,26,19.0,24.285714285714285
2025-01-27,S001,P002,Pepsi,Beverages,High,27.5,65,0.0,27,0,1,27,30.0,24.285714285714285
2025-01-28,S001,P002,Pepsi,Beverages,High,27.0,74,0.0,22,1,1,28,27.0,24.0
2025-01-29,S001,P002,Pepsi,Beverages,High,27.3,79,0.0,27,2,1,29,22.0,22.714285714285715
2025-01-30,S001,P002,Pepsi,Beverages,High,28.2,75,0.0,26,3,1,30,27.0,22.285714285714285
2025-01-31,S001,P002,Pepsi,Beverages,High,28.4,82,0.0,15,4,1,31,26.0,24.714285714285715
2025-02-01,S001,P002,Pepsi,Beverages,High,28.3,83,1.0,8,5,2,1,15.0,23.714285714285715
2025-02-02,S001,P002,Pepsi,Beverages,High,28.4,80,0.0,12,6,2,2,8.0,22.142857142857142
2025-02-03,S001,P002,Pepsi,Beverages,High,28.1,80,0.9,10,0,2,3,12.0,19.571428571428573
2025-02-04,S001,P002,Pepsi,Beverages,High,27.8,78,0.0,26,1,2,4,10.0,17.142857142857142
2025-02-05,S001,P002,Pepsi,Beverages,High,27.5,75,0.0,27,2,2,5,26.0,17.714285714285715
2025-02-06,S001,P002,Pepsi,Beverages,High,27.7,75,0.0,25,3,2,6,27.0,17.714285714285715
2025-02-07,S001,P002,Pepsi,Beverages,High,28.0,71,0.0,15,4,2,7,25.0,17.571428571428573
2025-02-08,S001,P002,Pepsi,Beverages,High,27.6,66,0.0,28,5,2,8,15.0,17.571428571428573
2025-02-09,S001,P002,Pepsi,Beverages,High,27.5,66,0.0,29,6,2,9,28.0,20.428571428571427
2025-02-10,S001,P002,Pepsi,Beverages,High,27.6,69,0.0,13,0,2,10,29.0,22.857142857142858
2025-02-11,S001,P002,Pepsi,Beverages,High,28.3,76,0.0,28,1,2,11,13.0,23.285714285714285
2025-02-12,S001,P002,Pepsi,Beverages,High,28.1,72,0.0,20,2,2,12,28.0,23.571428571428573
2025-02-13,S001,P002,Pepsi,Beverages,High,28.0,74,0.0,12,3,2,13,20.0,22.571428571428573
2025-02-14,S001,P002,Pepsi,Beverages,High,27.5,74,0.0,31,4,2,14,12.0,20.714285714285715
2025-02-15,S001,P002,Pepsi,Beverages,High,27.6,74,0.0,18,5,2,15,31.0,23.0
2025-02-16,S001,P002,Pepsi,Beverages,High,27.6,72,0.0,19,6,2,16,18.0,21.571428571428573
2025-02-17,S001,P002,Pepsi,Beverages,High,27.7,74,0.0,27,0,2,17,19.0,20.142857142857142
2025-02-18,S001,P002,Pepsi,Beverages,High,27.8,73,0.0,24,1,2,18,27.0,22.142857142857142
2025-02-19,S001,P002,Pepsi,Beverages,High,27.8,74,0.0,24,2,2,19,24.0,21.571428571428573
2025-02-20,S001,P002,Pepsi,Beverages,High,28.0,73,0.0,17,3,2,20,24.0,22.142857142857142
2025-02-21,S001,P002,Pepsi,Beverages,High,28.1,74,0.0,15,4,2,21,17.0,22.857142857142858
2025-02-22,S001,P002,Pepsi,Beverages,High,28.0,74,0.0,18,5,2,22,15.0,20.571428571428573
2025-02-23,S001,P002,Pepsi,Beverages,High,28.3,74,0.0,22,6,2,23,18.0,20.571428571428573
2025-02-24,S001,P002,Pepsi,Beverages,High,28.5,73,0.0,24,0,2,24,22.0,21.0
2025-02-25,S001,P002,Pepsi,Beverages,High,28.8,67,0.0,13,1,2,25,24.0,20.571428571428573
2025-02-26,S001,P002,Pepsi,Beverages,High,29.2,70,3.2,12,2,2,26,13.0,19.0
2025-02-27,S001,P002,Pepsi,Beverages,High,29.5,70,0.0,18,3,2,27,12.0,17.285714285714285
2025-02-28,S001,P002,Pepsi,Beverages,High,28.8,74,1.1,22,4,2,28,18.0,17.428571428571427
2025-03-01,S001,P002,Pepsi,Beverages,High,28.3,81,5.1,14,5,3,1,22.0,18.428571428571427
2025-03-02,S001,P002,Pepsi,Beverages,High,25.7,87,2.0,33,6,3,2,14.0,17.857142857142858
2025-03-03,S001,P002,Pepsi,Beverages,High,28.1,84,72.9,21,0,3,3,33.0,19.428571428571427
2025-03-04,S001,P002,Pepsi,Beverages,High,28.5,79,0.0,22,1,3,4,21.0,19.0
2025-03-05,S001,P002,Pepsi,Beverages,High,28.8,78,0.0,17,2,3,5,22.0,20.285714285714285
2025-03-06,S001,P002,Pepsi,Beverages,High,29.0,81,2.3,9,3,3,6,17.0,21.0
2025-03-07,S001,P002,Pepsi,Beverages,High,28.6,80,2.6,30,4,3,7,9.0,19.714285714285715
2025-03-08,S001,P002,Pepsi,Beverages,High,28.7,81,1.6,16,5,3,8,30.0,20.857142857142858
2025-03-09,S001,P002,Pepsi,Beverages,High,28.9,79,0.5,23,6,3,9,16.0,21.142857142857142
2025-03-10,S001,P002,Pepsi,Beverages,High,28.8,66,0.0,22,0,3,10,23.0,19.714285714285715
2025-03-11,S001,P002,Pepsi,Beverages,High,28.3,77,0.0,19,1,3,11,22.0,19.857142857142858
2025-03-12,S001,P002,Pepsi,Beverages,High,27.3,81,0.0,9,2,3,12,19.0,19.428571428571427
2025-03-13,S001,P002,Pepsi,Beverages,High,28.8,80,0.0,16,3,3,13,9.0,18.285714285714285
2025-03-14,S001,P002,Pepsi,Beverages,High,29.0,80,0.0,15,4,3,14,16.0,19.285714285714285
2025-03-15,S001,P002,Pepsi,Beverages,High,28.9,78,0.0,11,5,3,15,15.0,17.142857142857142
2025-03-16,S001,P002,Pepsi,Beverages,High,28.2,80,0.0,34,6,3,16,11.0,16.428571428571427
2025-03-17,S001,P002,Pepsi,Beverages,High,27.6,80,3.0,13,0,3,17,34.0,18.0
2025-03-18,S001,P002,Pepsi,Beverages,High,27.5,82,7.9,28,1,3,18,13.0,16.714285714285715
2025-03-19,S001,P002,Pepsi,Beverages,High,28.1,80,0.0,12,2,3,19,28.0,18.0
2025-03-20,S001,P002,Pepsi,Beverages,High,28.8,79,0.0,16,3,3,20,12.0,18.428571428571427
2025-03-21,S001,P002,Pepsi,Beverages,High,29.1,76,0.0,21,4,3,21,16.0,18.428571428571427
2025-03-22,S001,P002,Pepsi,Beverages,High,28.0,83,4.5,27,5,3,22,21.0,19.285714285714285
2025-03-23,S001,P002,Pepsi,Beverages,High,28.4,80,2.7,19,6,3,23,27.0,21.571428571428573
2025-03-24,S001,P002,Pepsi,Beverages,High,29.2,78,3.1,10,0,3,24,19.0,19.428571428571427
2025-03-25,S001,P002,Pepsi,Beverages,High,29.3,77,1.9,24,1,3,25,10.0,19.0
2025-03-26,S001,P002,Pepsi,Beverages,High,29.2,77,7.2,24,2,3,26,24.0,18.428571428571427
2025-03-27,S001,P002,Pepsi,Beverages,High,29.3,76,2.0,16,3,3,27,24.0,20.142857142857142
2025-03-28,S001,P002,Pepsi,Beverages,High,29.3,77,3.1,23,4,3,28,16.0,20.142857142857142
2025-03-29,S001,P002,Pepsi,Beverages,High,29.6,80,4.1,19,5,3,29,23.0,20.428571428571427
2025-03-30,S001,P002,Pepsi,Beverages,High,29.6,77,0.0,18,6,3,30,19.0,19.285714285714285
2025-03-31,S001,P002,Pepsi,Beverages,High,29.6,75,2.3,7,0,3,31,18.0,19.142857142857142
2025-04-01,S001,P002,Pepsi,Beverages,High,28.6,80,2.2,11,1,4,1,7.0,18.714285714285715
2025-04-02,S001,P002,Pepsi,Beverages,High,28.2,80,1.5,18,2,4,2,11.0,16.857142857142858
2025-04-03,S001,P002,Pepsi,Beverages,High,27.9,81,3.1,15,3,4,3,18.0,16.0
2025-04-04,S001,P002,Pepsi,Beverages,High,26.6,85,0.0,24,4,4,4,15.0,15.857142857142858
2025-04-05,S001,P002,Pepsi,Beverages,High,27.3,85,50.0,14,5,4,5,24.0,16.0
2025-04-06,S001,P002,Pepsi,Beverages,High,27.4,84,0.0,9,6,4,6,14.0,15.285714285714286
2025-04-07,S001,P002,Pepsi,Beverages,High,29.5,81,7.1,13,0,4,7,9.0,14.0
2025-04-08,S001,P002,Pepsi,Beverages,High,29.2,81,0.0,23,1,4,8,13.0,14.857142857142858
2025-04-09,S001,P002,Pepsi,Beverages,High,28.8,80,0.8,26,2,4,9,23.0,16.571428571428573
2025-04-10,S001,P002,Pepsi,Beverages,High,28.2,82,0.0,16,3,4,10,26.0,17.714285714285715
2025-04-11,S001,P002,Pepsi,Beverages,High,29.2,82,0.5,7,4,4,11,16.0,17.857142857142858
2025-04-12,S001,P002,Pepsi,Beverages,High,26.1,85,18.0,15,5,4,12,7.0,15.428571428571429
2025-04-13,S001,P002,Pepsi,Beverages,High,29.2,83,1.0,22,6,4,13,15.0,15.571428571428571
2025-04-14,S001,P002,Pepsi,Beverages,High,29.1,80,0.0,23,0,4,14,22.0,17.428571428571427
2025-04-15,S001,P002,Pepsi,Beverages,High,29.4,77,0.0,8,1,4,15,23.0,18.857142857142858
2025-04-16,S001,P002,Pepsi,Beverages,High,29.9,78,0.0,7,2,4,16,8.0,16.714285714285715
2025-04-17,S001,P002,Pepsi,Beverages,High,29.6,79,0.0,17,3,4,17,7.0,14.0
2025-04-18,S001,P002,Pepsi,Beverages,High,29.5,80,0.0,22,4,4,18,17.0,14.142857142857142
2025-04-19,S001,P002,Pepsi,Beverages,High,29.7,79,0.0,17,5,4,19,22.0,16.285714285714285
2025-04-20,S001,P002,Pepsi,Beverages,High,29.5,79,0.0,20,6,4,20,17.0,16.571428571428573
2025-04-21,S001,P002,Pepsi,Beverages,High,29.4,79,0.0,29,0,4,21,20.0,16.285714285714285
2025-04-22,S001,P002,Pepsi,Beverages,High,28.9,80,0.0,11,1,4,22,29.0,17.142857142857142
2025-04-23,S001,P002,Pepsi,Beverages,High,28.6,84,18.0,32,2,4,23,11.0,17.571428571428573
2025-04-24,S001,P002,Pepsi,Beverages,High,29.6,82,0.0,16,3,4,24,32.0,21.142857142857142
2025-04-25,S001,P002,Pepsi,Beverages,High,28.8,84,6.8,26,4,4,25,16.0,21.0
2025-04-26,S001,P002,Pepsi,Beverages,High,28.5,86,0.6,29,5,4,26,26.0,21.571428571428573
2025-04-27,S001,P002,Pepsi,Beverages,High,28.1,86,3.5,18,6,4,27,29.0,23.285714285714285
2025-04-28,S001,P002,Pepsi,Beverages,High,28.1,87,10.2,19,0,4,28,18.0,23.0
2025-04-29,S001,P002,Pepsi,Beverages,High,28.5,86,5.1,10,1,4,29,19.0,21.571428571428573
2025-04-30,S001,P002,Pepsi,Beverages,High,28.7,85,0.8,19,2,4,30,10.0,21.428571428571427
2025-05-01,S001,P002,Pepsi,Beverages,High,29.6,83,0.0,21,3,5,1,19.0,19.571428571428573
2025-05-02,S001,P002,Pepsi,Beverages,High,28.3,87,5.1,25,4,5,2,21.0,20.285714285714285
2025-05-03,S001,P002,Pepsi,Beverages,High,28.3,85,62.0,15,5,5,3,25.0,20.142857142857142
2025-05-04,S001,P002,Pepsi,Beverages,High,29.9,79,0.0,19,6,5,4,15.0,18.142857142857142
2025-05-05,S001,P002,Pepsi,Beverages,High,29.6,79,3.9,29,0,5,5,19.0,18.285714285714285
2025-05-06,S001,P002,Pepsi,Beverages,High,29.5,78,4.3,28,1,5,6,29.0,19.714285714285715
2025-05-07,S001,P002,Pepsi,Beverages,High,28.9,80,3.1,12,2,5,7,28.0,22.285714285714285
2025-05-08,S001,P002,Pepsi,Beverages,High,28.7,80,0.3,13,3,5,8,12.0,21.285714285714285
2025-05-09,S001,P002,Pepsi,Beverages,High,29.7,77,0.0,21,4,5,9,13.0,20.142857142857142
2025-05-10,S001,P002,Pepsi,Beverages,High,29.7,75,0.0,24,5,5,10,21.0,19.571428571428573
2025-05-11,S001,P002,Pepsi,Beverages,High,29.3,76,0.1,30,6,5,11,24.0,20.857142857142858
2025-05-12,S001,P002,Pepsi,Beverages,High,28.8,82,5.1,13,0,5,12,30.0,22.428571428571427
2025-05-13,S001,P002,Pepsi,Beverages,High,28.6,85,14.0,14,1,5,13,13.0,20.142857142857142
2025-05-14,S001,P002,Pepsi,Beverages,High,29.5,80,0.0,8,2,5,14,14.0,18.142857142857142
2025-05-15,S001,P002,Pepsi,Beverages,High,29.3,82,1.3,15,3,5,15,8.0,17.571428571428573
2025-05-16,S001,P002,Pepsi,Beverages,High,28.8,84,0.8,19,4,5,16,15.0,17.857142857142858
2025-05-17,S001,P002,Pepsi,Beverages,High,27.2,89,17.0,19,5,5,17,19.0,17.571428571428573
2025-05-18,S001,P002,Pepsi,Beverages,High,27.3,89,2.0,13,6,5,18,19.0,16.857142857142858
2025-05-19,S001,P002,Pepsi,Beverages,High,27.5,90,7.9,24,0,5,19,13.0,14.428571428571429
2025-05-20,S001,P002,Pepsi,Beverages,High,27.6,86,19.1,36,1,5,20,24.0,16.0
2025-05-21,S001,P002,Pepsi,Beverages,High,27.8,87,0.0,26,2,5,21,36.0,19.142857142857142
2025-05-22,S001,P002,Pepsi,Beverages,High,28.3,87,16.0,17,3,5,22,26.0,21.714285714285715
2025-05-23,S001,P002,Pepsi,Beverages,High,26.9,92,7.9,17,4,5,23,17.0,22.0
